City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
235,Orange Cove,US,36.6244,-119.3137,98.26,10,2,7.07,clear sky,2022-06-28 03:51:24
236,Xining,CN,36.6167,101.7667,74.8,39,1,4.45,clear sky,2022-06-28 03:51:24
237,Marzuq,YE,14.4,46.4667,83.32,45,85,3.11,overcast clouds,2022-06-28 03:51:25
238,Eureka,US,40.8021,-124.1637,58.19,84,27,1.01,scattered clouds,2022-06-28 03:51:25
239,Luderitz,NA,-26.6481,15.1594,69.22,39,0,23.94,clear sky,2022-06-28 03:51:26
240,Great Yarmouth,GB,52.6083,1.7305,49.95,81,10,8.97,clear sky,2022-06-28 03:51:26
241,San Patricio,US,28.017,-97.5169,82.26,85,88,5.88,overcast clouds,2022-06-28 03:51:26
242,Gheorgheni,RO,46.7167,25.6167,59.79,90,98,3.65,overcast clouds,2022-06-28 03:51:27
243,Teguise,ES,29.0605,-13.564,64.62,73,75,14.97,broken clouds,2022-06-28 03:51:27
244,Torbay,CA,47.6666,-52.7314,63.37,92,100,19.57,mist,2022-06-28 03:51:27
245,Nanortalik,GL,60.1432,-45.2371,43.99,78,100,14.23,light rain,2022-06-28 03:51:28
246,Storslett,NO,69.7678,21.0247,71.6,68,11,12.66,few clouds,2022-06-28 03:51:28
247,Georgetown,MY,5.4112,100.3354,87.75,75,20,9.22,few clouds,2022-06-28 03:49:44
248,Bull Savanna,JM,17.8868,-77.5902,75.36,84,83,5.77,broken clouds,2022-06-28 03:51:28
249,Vila Franca Do Campo,PT,37.7167,-25.4333,67.19,89,12,4.99,few clouds,2022-06-28 03:51:29
250,Severo-Yeniseyskiy,RU,60.3725,93.0408,60.64,92,100,11.65,light rain,2022-06-28 03:51:29
251,Bayir,TR,37.2687,28.2167,70.32,58,1,5.59,clear sky,2022-06-28 03:51:29
252,Nadlac,RO,46.1667,20.75,72.18,57,29,4.14,scattered clouds,2022-06-28 03:51:30
253,Port Augusta,AU,-32.5,137.7667,61.02,33,0,10.33,clear sky,2022-06-28 03:51:30
254,Haines Junction,CA,60.7522,-137.5108,74.25,39,100,1.74,overcast clouds,2022-06-28 03:51:30
255,The Valley,AI,18.217,-63.0578,82.26,77,76,18.99,broken clouds,2022-06-28 03:51:31
256,Maketu,NZ,-37.7667,176.45,57.24,76,100,3.83,overcast clouds,2022-06-28 03:51:31
257,Ponta Do Sol,PT,32.6667,-17.1,67.01,65,19,7.38,few clouds,2022-06-28 03:51:31
258,Opuwo,NA,-18.0607,13.84,52.34,52,3,11.3,clear sky,2022-06-28 03:51:32
259,Rambha,IN,19.5167,85.1,89.83,61,67,4.54,broken clouds,2022-06-28 03:51:32
260,Yellowknife,CA,62.456,-114.3525,61.32,44,20,9.22,few clouds,2022-06-28 03:51:32
261,Ipixuna,BR,-1.7625,-48.8043,76.01,84,97,1.5,overcast clouds,2022-06-28 03:51:33
262,Carnot,CF,4.9409,15.8665,68.11,98,100,2.48,overcast clouds,2022-06-28 03:51:33
263,Terekli-Mekteb,RU,44.1671,45.8698,74.75,65,100,7.67,light rain,2022-06-28 03:51:33
264,Thunder Bay,CA,48.4001,-89.3168,66.18,63,75,9.22,broken clouds,2022-06-28 03:50:31
265,Jiangkou,CN,25.4872,119.1986,89.44,62,91,13.11,overcast clouds,2022-06-28 03:51:34
266,Kepno,PL,51.2784,17.9891,66.63,93,100,9.6,overcast clouds,2022-06-28 03:51:34
267,Port Hardy,CA,50.6996,-127.4199,68.18,56,75,2.3,broken clouds,2022-06-28 03:51:35
268,Kruisfontein,ZA,-34.0033,24.7314,53.58,45,0,7.54,clear sky,2022-06-28 03:51:35
269,Am Timan,TD,11.0297,20.2827,74.07,83,100,4.12,overcast clouds,2022-06-28 03:51:35
270,Salym,RU,60.0625,71.4789,52.48,67,99,7.25,overcast clouds,2022-06-28 03:51:36
271,Coihaique,CL,-45.5752,-72.0662,39.81,93,100,4.61,light rain,2022-06-28 03:46:54
272,Lebu,CL,-37.6167,-73.65,53.65,90,99,18.07,heavy intensity rain,2022-06-28 03:47:49
273,Ahuimanu,US,21.4447,-157.8378,83.91,68,75,21.85,broken clouds,2022-06-28 03:51:36
274,Grand-Santi,GF,4.25,-54.3833,72.37,100,100,2.48,overcast clouds,2022-06-28 03:51:37
275,Madera,US,37.1666,-119.8343,96.89,13,0,8.39,clear sky,2022-06-28 03:50:50
276,Nador,MA,35.174,-2.9287,62.85,59,0,2.3,clear sky,2022-06-28 03:51:37
277,San Pedro,PH,14.35,121.0167,80.31,91,100,4.61,light rain,2022-06-28 03:51:37
278,Denpasar,ID,-8.65,115.2167,83.86,70,20,14.97,few clouds,2022-06-28 03:49:48
279,Lakatoro,VU,-16.0999,167.4164,81.79,79,39,12.57,scattered clouds,2022-06-28 03:51:38
280,Myitkyina,MM,25.3833,97.4,74.46,100,100,0.63,overcast clouds,2022-06-28 03:51:38
281,Tura,IN,25.5198,90.2201,74.19,97,100,6.4,moderate rain,2022-06-28 03:51:39
282,Buckeye,US,33.3703,-112.5838,99.37,30,3,7.96,clear sky,2022-06-28 03:50:07
283,Hanyang,CN,32.1371,105.5126,86.81,45,4,3.87,clear sky,2022-06-28 03:51:39
284,Korla,CN,41.7597,86.1469,94.91,16,5,13.22,clear sky,2022-06-28 03:51:39
285,Carndonagh,IE,55.25,-7.2667,54.5,96,100,13.13,overcast clouds,2022-06-28 03:51:40
286,Karratha,AU,-20.7377,116.8463,75.74,27,0,19.1,clear sky,2022-06-28 03:51:40
287,Daru,PG,-9.0763,143.2092,78.96,90,100,13.22,overcast clouds,2022-06-28 03:51:40
288,Linhares,BR,-19.3911,-40.0722,64.18,76,88,2.84,overcast clouds,2022-06-28 03:50:15
289,Tete,MZ,-16.1564,33.5867,62.69,100,75,0.0,broken clouds,2022-06-28 03:51:41
290,Puerto Leguizamo,CO,-0.1934,-74.7819,69.57,90,15,0.94,few clouds,2022-06-28 03:51:41
291,Walvis Bay,NA,-22.9575,14.5053,75.09,28,0,23.02,clear sky,2022-06-28 03:51:42
292,Cap Malheureux,MU,-19.9842,57.6142,67.46,71,72,1.99,broken clouds,2022-06-28 03:51:42
293,Bassila,BJ,9.0081,1.6654,71.08,96,91,3.87,overcast clouds,2022-06-28 03:51:42
294,Atbasar,KZ,51.8,68.3333,62.51,53,1,10.85,clear sky,2022-06-28 03:51:43
295,Tessalit,ML,20.1986,1.0114,91.98,24,69,5.93,broken clouds,2022-06-28 03:51:43
296,Paamiut,GL,61.994,-49.6678,41.2,78,88,4.21,overcast clouds,2022-06-28 03:51:43
297,Hofn,IS,64.2539,-15.2082,49.55,91,76,8.68,broken clouds,2022-06-28 03:51:44
298,Srandakan,ID,-7.9386,110.2506,82.63,57,93,12.17,overcast clouds,2022-06-28 03:51:44
299,Wageningen,NL,51.9667,5.6667,54.1,94,8,2.3,clear sky,2022-06-28 03:51:44
300,Banamba,ML,13.55,-7.45,84.96,49,76,10.2,broken clouds,2022-06-28 03:51:45
301,Zarichne,UA,51.8126,26.129,69.3,76,91,2.66,overcast clouds,2022-06-28 03:51:45
302,Hobyo,SO,5.3505,48.5268,78.04,72,95,23.87,overcast clouds,2022-06-28 03:51:45
303,Papetoai,PF,-17.4961,-149.8729,81.55,69,0,16.44,clear sky,2022-06-28 03:51:46
304,Sezana,SI,45.7092,13.8733,73.17,52,0,1.99,clear sky,2022-06-28 03:51:46
305,Pitimbu,BR,-7.4706,-34.8086,73.99,81,94,16.53,overcast clouds,2022-06-28 03:51:46
306,Orlik,RU,52.5178,99.825,85.21,24,56,1.45,broken clouds,2022-06-28 03:51:47
307,Anloga,GH,5.7947,0.8973,78.04,87,78,8.46,broken clouds,2022-06-28 03:51:47
308,Naqadeh,IR,36.9553,45.388,69.89,37,0,2.28,clear sky,2022-06-28 03:51:47
309,Sovetskiy,RU,61.3614,63.5842,49.8,58,77,11.01,broken clouds,2022-06-28 03:51:48
310,Beringovskiy,RU,63.05,179.3167,52.23,74,89,16.13,overcast clouds,2022-06-28 03:51:48
311,Diego De Almagro,CL,-26.3667,-70.05,46.96,58,0,2.53,clear sky,2022-06-28 03:51:48
312,Akdepe,TM,42.0551,59.3788,91.49,20,1,15.55,clear sky,2022-06-28 03:51:49
313,Zhigansk,RU,66.7697,123.3711,53.91,39,90,18.25,overcast clouds,2022-06-28 03:51:49
314,Susanville,US,40.4163,-120.653,80.44,12,0,13.8,clear sky,2022-06-28 03:51:49
315,Bairiki,KI,1.3292,172.9752,84.2,79,75,11.5,light rain,2022-06-28 03:51:50
316,Cabedelo,BR,-6.9811,-34.8339,74.07,88,91,14.2,overcast clouds,2022-06-28 03:51:50
317,Lagoa,PT,39.05,-27.9833,64.18,78,9,9.15,clear sky,2022-06-28 03:51:50
318,Hereford,GB,52.0568,-2.7148,52.5,90,82,6.76,broken clouds,2022-06-28 03:51:51
319,Tomatlan,MX,19.9333,-105.25,78.21,88,94,1.97,overcast clouds,2022-06-28 03:51:51
320,Olinda,BR,-8.0089,-34.8553,74.93,83,75,6.91,broken clouds,2022-06-28 03:51:51
321,Bethel,US,41.3712,-73.414,68.36,91,0,0.0,clear sky,2022-06-28 03:49:36
322,Khandyga,RU,62.6667,135.6,72.93,75,95,8.84,light rain,2022-06-28 03:51:52
323,Mamou,GN,10.5,-12.0,66.34,94,80,1.14,moderate rain,2022-06-28 03:51:52
324,Tara,RU,56.8944,74.371,54.9,72,90,9.01,overcast clouds,2022-06-28 03:51:53
325,Genhe,CN,50.7833,121.5167,83.39,30,46,4.97,scattered clouds,2022-06-28 03:51:53
326,Husavik,IS,66.0449,-17.3389,46.92,94,99,5.61,overcast clouds,2022-06-28 03:51:53
327,Tadine,NC,-21.55,167.8833,77.02,75,100,7.38,overcast clouds,2022-06-28 03:51:54
328,Dunedin,NZ,-45.8742,170.5036,48.79,81,78,7.0,broken clouds,2022-06-28 03:51:54
329,Bitung,ID,1.4451,125.1824,85.05,75,81,3.69,moderate rain,2022-06-28 03:51:54
330,Constitucion,CL,-35.3333,-72.4167,52.86,88,50,15.01,scattered clouds,2022-06-28 03:48:13
331,La Rioja,ES,42.25,-2.5,40.78,92,45,5.21,scattered clouds,2022-06-28 03:51:55
332,Goderich,CA,43.7501,-81.7165,58.91,80,3,6.69,clear sky,2022-06-28 03:51:55
333,Westerland,DE,54.9079,8.3033,58.95,94,100,9.22,overcast clouds,2022-06-28 03:48:57
334,Maues,BR,-3.3836,-57.7186,76.01,85,99,2.91,overcast clouds,2022-06-28 03:49:46
335,Naze,JP,28.3667,129.4833,85.12,78,100,15.57,overcast clouds,2022-06-28 03:51:56
336,Sangin,AF,32.0728,64.8359,97.95,8,0,3.27,clear sky,2022-06-28 03:51:56
337,Deer Lake,CA,49.1667,-57.4316,62.46,77,0,6.91,clear sky,2022-06-28 03:51:56
338,Keuruu,FI,62.2667,24.7,67.8,64,46,5.19,scattered clouds,2022-06-28 03:51:57
339,Skeldon,GY,5.8833,-57.1333,73.83,96,99,3.78,light rain,2022-06-28 03:51:57
340,Umm Lajj,SA,25.0213,37.2685,82.18,68,0,6.35,clear sky,2022-06-28 03:51:57
341,Esperance,AU,-33.8667,121.9,59.29,64,60,16.02,broken clouds,2022-06-28 03:51:58
342,Almaznyy,RU,48.0448,40.045,66.24,54,100,7.78,overcast clouds,2022-06-28 03:51:58
343,Komsomolskiy,UZ,40.4272,71.7189,92.12,24,0,9.22,clear sky,2022-06-28 03:51:59
344,Wakkanai,JP,45.4094,141.6739,64.38,88,75,3.44,broken clouds,2022-06-28 03:51:59
345,Gat,IL,31.61,34.7642,73.4,100,0,3.51,clear sky,2022-06-28 03:47:03
346,Flinders,AU,-34.5833,150.8552,62.38,60,76,4.0,broken clouds,2022-06-28 03:51:59
347,Keti Bandar,PK,24.1447,67.4497,87.73,70,8,3.91,clear sky,2022-06-28 03:52:00
348,Choix,MX,26.7092,-108.3219,75.72,81,100,6.4,overcast clouds,2022-06-28 03:52:00
349,La Ronge,CA,55.1001,-105.2842,59.25,41,75,5.75,broken clouds,2022-06-28 03:52:01
350,Yatou,CN,37.15,122.3833,74.64,94,100,14.47,moderate rain,2022-06-28 03:52:01
351,Mityana,UG,0.4175,32.0228,59.49,93,60,2.57,broken clouds,2022-06-28 03:52:01
352,Saint Anthony,US,45.0205,-93.218,73.29,60,0,3.44,clear sky,2022-06-28 03:52:02
353,Koster,ZA,-25.863,26.8976,38.64,82,0,6.4,clear sky,2022-06-28 03:52:02
354,Bukama,CD,-9.2,25.85,62.2,57,4,1.83,clear sky,2022-06-28 03:52:03
355,Praia,CV,14.9215,-23.5087,73.94,78,20,13.8,few clouds,2022-06-28 03:52:03
356,Iqaluit,CA,63.7506,-68.5145,38.93,86,75,3.44,broken clouds,2022-06-28 03:52:03
357,Vanavara,RU,60.34,102.2797,80.02,47,95,3.29,overcast clouds,2022-06-28 03:52:04
358,Bambous Virieux,MU,-20.3428,57.7575,70.05,60,40,17.27,scattered clouds,2022-06-28 03:52:04
359,Cururupu,BR,-1.8283,-44.8683,73.33,97,94,2.91,heavy intensity rain,2022-06-28 03:52:04
360,San Fernando,PH,15.0286,120.6898,87.53,63,100,9.33,overcast clouds,2022-06-28 03:52:05
361,Berezniki,RU,59.4152,56.8124,42.12,76,97,11.1,overcast clouds,2022-06-28 03:52:05
362,Camacha,PT,33.0833,-16.3333,62.02,72,40,14.97,scattered clouds,2022-06-28 03:52:05
363,Abha,SA,18.2164,42.5053,69.62,32,87,0.0,overcast clouds,2022-06-28 03:52:06
364,Rockland,US,41.1668,-74.0496,69.44,89,43,6.29,scattered clouds,2022-06-28 03:52:06
365,Comodoro Rivadavia,AR,-45.8667,-67.5,48.06,53,0,8.05,clear sky,2022-06-28 03:52:07
366,Taltal,CL,-25.4,-70.4833,59.49,62,29,4.09,scattered clouds,2022-06-28 03:47:08
367,Vao,NC,-22.6667,167.4833,72.43,82,100,11.34,light rain,2022-06-28 03:52:07
368,Kaspiysk,RU,42.8816,47.6392,80.78,57,0,29.08,clear sky,2022-06-28 03:52:07
369,Mitsamiouli,KM,-11.3847,43.2844,77.29,65,20,28.77,few clouds,2022-06-28 03:52:08
370,Oistins,BB,13.0667,-59.5333,80.69,83,75,25.32,broken clouds,2022-06-28 03:52:08
371,Pangody,RU,65.85,74.4859,50.67,91,100,22.93,light rain,2022-06-28 03:52:08
372,Liku,ID,-0.7275,119.8922,86.92,64,90,2.53,light rain,2022-06-28 03:52:09
373,Maarianhamina,AX,60.0973,19.9348,71.46,83,0,3.44,clear sky,2022-06-28 03:52:09
374,Micheweni,TZ,-4.9667,39.8333,77.07,72,3,16.71,clear sky,2022-06-28 03:52:10
375,Kemerovo,RU,55.3333,86.0833,62.29,77,75,15.99,broken clouds,2022-06-28 03:52:10
376,Villamaria,CO,5.0449,-75.5146,59.47,96,82,3.53,broken clouds,2022-06-28 03:52:10
377,Kuching,MY,1.55,110.3333,88.02,74,40,6.91,scattered clouds,2022-06-28 03:52:11
378,Brigantine,US,39.4101,-74.3646,73.6,96,100,3.44,overcast clouds,2022-06-28 03:52:11
379,Pecos,US,31.4229,-103.4932,83.23,47,0,13.8,clear sky,2022-06-28 03:52:11
380,Sao Filipe,CV,14.8961,-24.4956,73.94,80,28,8.95,scattered clouds,2022-06-28 03:52:12
381,Sungai Besar,MY,3.6746,100.9867,87.39,63,45,3.78,scattered clouds,2022-06-28 03:52:12
382,Atar,MR,20.5169,-13.0499,85.82,19,6,10.92,clear sky,2022-06-28 03:52:13
383,Anchorage,US,61.2181,-149.9003,69.66,60,0,15.01,clear sky,2022-06-28 03:49:22
384,Chuy,UY,-33.6971,-53.4616,51.13,90,100,4.38,light rain,2022-06-28 03:52:13
385,Syracuse,IT,37.0881,15.2792,82.31,45,0,3.94,clear sky,2022-06-28 03:52:13
386,Laguna,US,38.421,-121.4238,87.94,37,0,11.5,clear sky,2022-06-28 03:52:14
387,Imbituba,BR,-28.24,-48.6703,62.85,99,89,10.38,overcast clouds,2022-06-28 03:52:14
388,Hay River,CA,60.8156,-115.7999,62.58,48,20,9.22,few clouds,2022-06-28 03:52:14
389,Nizhniy Tsasuchey,RU,50.5167,115.1333,88.32,29,2,7.76,clear sky,2022-06-28 03:52:15
390,Bandar-E Lengeh,IR,26.5579,54.8807,91.51,70,27,9.22,haze,2022-06-28 03:52:15
391,Kendari,ID,-3.945,122.4989,77.07,94,94,4.88,moderate rain,2022-06-28 03:52:15
392,Sukhobezvodnoye,RU,57.0491,44.8891,54.77,60,10,8.46,clear sky,2022-06-28 03:52:16
393,Fuerte Olimpo,PY,-21.0415,-57.8738,63.95,65,16,3.6,few clouds,2022-06-28 03:52:16
394,Chifeng,CN,42.2683,118.9636,72.12,67,100,11.34,overcast clouds,2022-06-28 03:52:16
395,Gairo,IT,39.8497,9.5047,73.17,36,40,3.29,light rain,2022-06-28 03:52:17
396,Lichuan,CN,30.3,108.85,81.55,55,76,3.44,broken clouds,2022-06-28 03:52:17
397,Yucca Valley,US,34.1142,-116.4322,93.72,37,1,11.01,clear sky,2022-06-28 03:49:20
398,Kushima,JP,31.4583,131.2333,85.28,72,100,10.04,overcast clouds,2022-06-28 03:52:18
399,Salamiyah,SY,35.0113,37.0532,71.53,52,0,3.53,clear sky,2022-06-28 03:52:18
400,Kudahuvadhoo,MV,2.6708,72.8944,83.26,71,100,9.71,overcast clouds,2022-06-28 03:52:18
401,Novobirilyussy,RU,56.9514,90.6661,66.81,55,86,15.32,overcast clouds,2022-06-28 03:52:19
402,Moerai,PF,-22.4333,-151.3333,74.21,76,100,26.51,overcast clouds,2022-06-28 03:52:19
403,Malatya,TR,38.5,38.0,55.45,77,0,1.14,clear sky,2022-06-28 03:52:19
404,Zyryanka,RU,65.75,150.85,74.93,41,81,10.22,broken clouds,2022-06-28 03:52:20
405,Kidal,ML,18.4411,1.4078,88.54,30,17,2.57,few clouds,2022-06-28 03:52:20
406,Rawson,AR,-43.3002,-65.1023,45.86,65,100,8.28,overcast clouds,2022-06-28 03:47:30
407,Yerbogachen,RU,61.2767,108.0108,76.93,50,67,13.13,broken clouds,2022-06-28 03:52:21
408,Caravelas,BR,-17.7125,-39.2481,68.02,66,8,7.99,clear sky,2022-06-28 03:52:21
409,Savannah Bight,HN,16.45,-85.85,81.88,78,14,15.7,few clouds,2022-06-28 03:52:21
410,Christchurch,NZ,-43.5333,172.6333,46.42,86,75,6.91,broken clouds,2022-06-28 03:47:38
411,Urusha,RU,54.05,122.9,78.75,46,81,1.99,broken clouds,2022-06-28 03:52:22
412,Totskoye,RU,52.5248,52.7623,62.73,78,78,14.09,broken clouds,2022-06-28 03:52:22
413,Muros,ES,42.7762,-9.0603,48.83,92,2,4.41,clear sky,2022-06-28 03:52:22
414,Dumas,US,35.8656,-101.9732,66.54,52,75,8.05,broken clouds,2022-06-28 03:52:23
415,Bani Walid,LY,31.7566,13.9942,80.01,29,84,4.27,broken clouds,2022-06-28 03:52:23
416,Fairbanks,US,64.8378,-147.7164,79.61,38,0,13.8,smoke,2022-06-28 03:52:24
417,Gambela,ET,8.25,34.5833,70.7,91,100,2.28,overcast clouds,2022-06-28 03:52:24
418,Atambua,ID,-9.1061,124.8925,82.42,55,72,4.52,broken clouds,2022-06-28 03:52:24
419,Mirzapur,IN,25.15,82.5833,93.16,43,96,10.2,overcast clouds,2022-06-28 03:52:25
420,Chumikan,RU,54.7183,135.315,53.06,78,35,9.17,scattered clouds,2022-06-28 03:52:25
421,Palasa,IN,18.7667,84.4167,90.12,59,76,1.45,broken clouds,2022-06-28 03:51:59
422,Isla Vista,US,34.4133,-119.861,88.34,59,0,0.0,clear sky,2022-06-28 03:52:25
423,Maxixe,MZ,-23.8597,35.3472,67.84,68,75,15.01,broken clouds,2022-06-28 03:52:26
424,Nuevo Imperial,PE,-13.0754,-76.3172,61.56,81,57,1.28,broken clouds,2022-06-28 03:52:26
425,Kalabo,ZM,-14.97,22.6814,48.63,85,1,6.4,clear sky,2022-06-28 03:52:27
426,Sampit,ID,-2.5333,112.95,81.3,87,89,2.3,overcast clouds,2022-06-28 03:52:27
427,Nuuk,GL,64.1835,-51.7216,43.88,75,96,15.99,overcast clouds,2022-06-28 03:52:27
428,Galle,LK,6.0367,80.217,81.93,80,98,13.67,overcast clouds,2022-06-28 03:52:28
429,Minab,IR,27.1467,57.0801,91.04,62,8,3.71,clear sky,2022-06-28 03:52:28
430,Algiers,DZ,36.7525,3.042,64.22,88,20,5.75,few clouds,2022-06-28 03:52:28
431,Taber,CA,49.8167,-112.1518,73.4,60,46,4.61,scattered clouds,2022-06-28 03:52:29
432,Kaihua,CN,23.3687,104.28,80.01,63,87,3.58,overcast clouds,2022-06-28 03:52:29
433,Griffith,US,41.5284,-87.4237,67.89,74,0,3.44,clear sky,2022-06-28 03:52:29
434,Port Hedland,AU,-20.3167,118.5667,78.85,25,0,20.71,clear sky,2022-06-28 03:52:30
435,Mafinga,TZ,-7.25,35.0667,56.26,73,3,3.91,clear sky,2022-06-28 03:52:30
436,Taldan,RU,53.6667,124.8,82.76,37,42,3.22,scattered clouds,2022-06-28 03:52:31
437,Okhotsk,RU,59.3833,143.3,52.95,83,40,12.64,scattered clouds,2022-06-28 03:52:31
438,Waingapu,ID,-9.6567,120.2641,83.68,64,96,13.65,overcast clouds,2022-06-28 03:52:31
439,Balkanabat,TM,39.5108,54.3671,82.11,60,0,6.78,clear sky,2022-06-28 03:52:32
440,Garissa,KE,-0.4536,39.6401,73.09,72,77,17.13,broken clouds,2022-06-28 03:52:32
441,Gallup,US,35.5281,-108.7426,72.36,59,0,9.22,clear sky,2022-06-28 03:52:32
442,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.98,84,29,10.67,scattered clouds,2022-06-28 03:52:33
443,Grindavik,IS,63.8424,-22.4338,49.95,100,0,4.61,clear sky,2022-06-28 03:52:33
444,Talnakh,RU,69.4865,88.3972,63.21,34,22,3.62,few clouds,2022-06-28 03:52:33
445,Longyearbyen,SJ,78.2186,15.6401,45.28,79,74,4.25,broken clouds,2022-06-28 03:52:34
446,Tuy Hoa,VN,13.0833,109.3,94.42,51,74,7.0,broken clouds,2022-06-28 03:50:54
447,College,US,64.8569,-147.8028,79.59,39,40,13.8,smoke,2022-06-28 03:52:34
448,Jalu,LY,29.0331,21.5482,77.79,47,0,7.23,clear sky,2022-06-28 03:52:34
449,Qaqortoq,GL,60.7167,-46.0333,44.11,78,100,5.48,overcast clouds,2022-06-28 03:52:35
450,Copiapo,CL,-27.3667,-70.3333,49.69,77,0,2.37,clear sky,2022-06-28 03:52:35
451,Freeport,US,40.6576,-73.5832,73.02,83,20,3.44,mist,2022-06-28 03:52:36
452,Mecca,SA,21.4267,39.8261,91.67,17,13,5.53,few clouds,2022-06-28 03:49:07
453,Kitimat,CA,54.0524,-128.6534,84.58,56,100,1.1,overcast clouds,2022-06-28 03:52:36
454,Neryungri,RU,56.6709,124.6491,74.53,49,82,5.5,light rain,2022-06-28 03:52:36
455,Balkhash,KZ,46.844,74.9804,79.41,38,0,11.18,clear sky,2022-06-28 03:52:37
456,Muscat,OM,23.6139,58.5922,91.42,72,15,3.42,few clouds,2022-06-28 03:48:43
457,Kalmunai,LK,7.4167,81.8167,86.18,62,100,3.15,overcast clouds,2022-06-28 03:52:37
458,Alamosa,US,37.4695,-105.87,56.03,75,87,8.28,overcast clouds,2022-06-28 03:52:37
459,Thabazimbi,ZA,-24.5917,27.4116,43.21,84,0,4.05,clear sky,2022-06-28 03:52:38
460,Ust-Maya,RU,60.4167,134.5333,79.9,46,97,10.45,overcast clouds,2022-06-28 03:52:38
461,Clyde River,CA,70.4692,-68.5914,32.23,100,100,8.05,mist,2022-06-28 03:52:38
462,Turukhansk,RU,65.8167,87.9833,65.23,61,99,16.15,overcast clouds,2022-06-28 03:52:39
463,Zhezkazgan,KZ,47.8043,67.7144,75.18,29,0,8.95,clear sky,2022-06-28 03:52:39
464,Wajima,JP,37.4,136.9,90.28,58,75,14.97,broken clouds,2022-06-28 03:52:39
465,Katsuura,JP,35.1333,140.3,81.68,75,95,16.62,overcast clouds,2022-06-28 03:52:40
466,Tocopilla,CL,-22.092,-70.1979,64.8,63,98,13.04,overcast clouds,2022-06-28 03:52:40
467,San Jeronimo,PE,-11.9472,-75.2829,44.62,77,2,1.61,clear sky,2022-06-28 03:52:41
468,Warwick,US,41.7001,-71.4162,67.44,90,100,4.56,overcast clouds,2022-06-28 03:50:13
469,Seoul,KR,37.5683,126.9778,83.8,74,100,20.71,overcast clouds,2022-06-28 03:49:13
470,Sambava,MG,-14.2667,50.1667,70.92,78,96,15.12,light rain,2022-06-28 03:52:41
